locus_tag	gene	8hr_r1	8hr_r2	8hr_r3	8hr (Avg)
SL1344_1572	acpD	0	0	14.64	4.88
SL1344_1573		26.81	38.64	32.87	32.77
SL1344_1574	ydbL	18.63	35.81	45.69	33.38
SL1344_1575	ynbE	31.51	60.56	200.91	97.66
SL1344_1576	ydbH	41.09	44.61	59.35	48.35
SL1344_1577	ldhA	0	25.34	56.71	27.35
SL1344_1578	hslJ	14.68	23.51	7.2	15.13
SL1344_1579		0	0	19.04	6.35
SL1344_1580		0	0	0	0
SL1344_1581	nifJ	6.83	22.43	30.99	20.08
MicC	MicC	55.72	17.85	0	24.52
SL1344_1582	ynaF	27.73	66.62	142.83	79.06
SL1344_1583		53.41	245.24	436.66	245.1
SL1344_1584		118.58	28.49	58.16	68.41
SL1344_1585	ydaO	25.75	26.8	31.57	28.04
SL1344_1586	dbpA	21.92	15.44	25.8	21.05
STnc580	STnc580	49.74	159.31	146.37	118.47
SL1344_1587	zntB	24.49	25.49	36.03	28.67
SL1344_1588		0	3.34	10.23	4.52
SL1344_1589	ydaL	0	23.97	41.94	21.97
SL1344_1590	ogt	46.74	104.81	85.98	79.17
SL1344_1591	fnr	88.03	105.1	141.31	111.48
SL1344_1592	ydaA	57.19	124.17	155.85	112.4
SL1344_1593	ynaJ	71.08	60.71	139.46	90.42
SL1344_1594	ynaI	11.67	9.35	14.32	11.78
SL1344_1595		0	3.2	4.9	2.7
SL1344_1596		8.77	2.81	21.51	11.03
SL1344_1597		0	6.92	0	2.31
SL1344_1598		0	0	0	0
SL1344_1599		0	0	0	0
SL1344_1600		0	0	0	0
SL1344_1601		0	0	3.44	1.15
SL1344_1602		254.36	296.43	276.07	275.62
SL1344_1603		0	15.18	0	5.06
SL1344_1604		0	0	0	0
SL1344_1605		0	0	4.14	1.38
SL1344_1606		6.93	22.18	20.38	16.5
SL1344_1607		0	0	6.52	2.17
SL1344_1608		0	0	0	0
SL1344_1609	mppA	55.96	93.22	82.35	77.18
SL1344_1610	ycjI	0	5.3	8.11	4.47
SL1344_1611	ycjG	49.89	87.89	165.18	100.99
SL1344_1612	tpx	344.91	415.25	781.71	513.96
SL1344_1613	tyrR	7.81	28.77	47.89	28.16
SL1344_1614	ycjF	11.34	23.62	19.47	18.15
SL1344_1615	ycjX	4.29	9.62	27.35	13.75
SL1344_1616	pspE	38.33	36.83	122.21	65.79
SL1344_1617	pspD	0	35.37	13.54	16.3
SL1344_1618	pspC	16.76	32.22	131.56	60.18
SL1344_1619	pspB	26.87	25.82	52.71	35.13
SL1344_1620	pspA	45.05	46.17	145.82	79.01
SL1344_1621	pspF	0	1.97	3.01	1.66
SL1344_1622	sapA	7.3	11.69	21.48	13.49
SL1344_1623	sapB	7.58	14.57	33.46	18.54
SL1344_1624	sapC	27.05	8.66	23.22	19.64
SL1344_1625	sapD	24.27	15.55	35.71	25.17
SL1344_1626	sapF	7.47	21.52	29.3	19.43
SL1344_1627		8.51	19.09	41.75	23.12
SL1344_1628	steC	206.01	390.31	640.67	412.33
SL1344_1629		0	0	16.49	5.5
SL1344_1630	ycjE	0	103.15	157.96	87.04
SL1344_1631	fabI	305.49	315.57	419.55	346.87
SL1344_1632	yciW	0	1.7	0	0.57
SL1344_1633	rnb	34.23	31.9	18.32	28.15
SL1344_1634	yciR	3.04	3.89	7.45	4.79
SL1344_1635		0	81.84	153.16	78.33
SL1344_1636	yciT	40.01	20.51	23.55	28.02
SL1344_1637	osmB	55.21	0	13.54	22.92
SL1344_1638	yciH	18.46	11.83	0	10.1
SL1344_1639	pyrF	16.33	13.08	8.01	12.47
SL1344_1640	yciM	26.99	24.2	45.01	32.07
SL1344_1641	yciS	97.7	112.66	354.6	188.32
SL1344_1642	pgpB	0	17.66	19.32	12.33
SL1344_1643	ribA	10.2	58.81	75.05	48.02
SL1344_1644	acnA	24.75	46.84	27.59	33.06
SL1344_1644A	ymiA	47.02	120.48	299.79	155.76
SL1344_1645	cysB	6.18	11.87	33.34	17.13
SL1344_1646	topA	37.08	44.54	52.28	44.63
SL1344_1647	yciN	71.93	145.92	176.4	131.42
SL1344_1648	sohB	80.55	97.67	115.7	97.97
SL1344_1649	yciK	0	7.6	3.88	3.83
SL1344_1650	btuR	10.2	9.8	10.01	10
SL1344_1651	yciL	27.51	44.06	53.98	41.85
SL1344_1652	yciO	38.83	34.2	23.81	32.28
SL1344_1653	trpH	6.83	26.26	53.61	28.9
SL1344_1654	trpE	7.71	16.04	3.78	9.18
SL1344_1655	trpD	3.77	19.34	14.81	12.64
SL1344_1656	trpC	8.86	11.36	10.87	10.36
SL1344_1657	trpB	20.18	9.69	12.37	14.08
SL1344_1658	trpA	29.87	7.17	18.31	18.45
SL1344_1659	yciG	0	21.18	0	7.06
SL1344_1660	yciF	0	0	0	0
SL1344_1661	yciE	0	7.62	0	2.54
SL1344_1662	katN	0	2.2	3.36	1.85
SL1344_1663	ompW	0	15.11	9.25	8.12
SL1344_1664		29.79	9.54	43.84	27.72
SL1344_1665	yciC	275.39	298.36	889.92	487.89
SL1344_1666	ispZ	156.31	175.24	197.15	176.24
SL1344_1667	yciA	30.02	14.42	7.36	17.27
SL1344_1668	tonB	33.07	5.3	36.49	24.95
SL1344_1669	yciI	0	58.61	119.67	59.43
STnc1270	STnc1270	130.42	89.52	155.36	125.1
SL1344_1670	cls	4.12	7.92	10.11	7.38
SL1344_1671	yciU	0	82.03	71.78	51.27
SL1344_1672		15.39	24.65	11.32	17.12
SL1344_1673	oppF	77.92	90.24	85.26	84.47
SL1344_1674	oppD	35.86	53.6	46.9	45.45
SL1344_1675	oppC	13.26	76.43	71.52	53.73
SL1344_1676	oppB	19.62	44	48.13	37.25
SL1344_1677	oppA	44.28	59.1	70.58	57.99
SL1344_1678		0	18.42	47	21.81
SL1344_1679	ychE	0	8.94	18.25	9.06
SL1344_1680	adh	92.14	148.28	192.89	144.44
SL1344_1681	tdk	19.51	6.25	9.57	11.77
SL1344_1682	hns	1296.87	1717.64	3252.01	2088.84
SL1344_1683	galU	33.14	61.57	74.77	56.49
SL1344_1684	hnr	53.47	49.48	37.88	46.94
SL1344_1685	ychK	19.95	63.9	58.71	47.52
SL1344_1686	ychJ	26.28	8.42	12.89	15.86
SL1344_1687	purU	50.03	50.37	35.06	45.15
tRNA_18	tRNA_18	5458.9	1654	1128.8	2747.23
SL1344_1688		0	10.46	12.01	7.49
SL1344_1689	narI	0	2.85	0	0.95
SL1344_1690	narJ	8.48	0	0	2.83
SL1344_1691	narH	0	2.51	1.92	1.48
SL1344_1692	narG	1.61	8.76	9.46	6.61
STnc2040	STnc2040	97.07	62.18	95.22	84.82
SL1344_1693	narK	0	9.66	8.45	6.04
SL1344_1694	narX	10.05	12.88	14.79	12.57
SL1344_1695	narL	0	8.9	18.17	9.02
SL1344_1696	ychP	12.68	17.6	37.31	22.53
SL1344_1697	ychN	34.1	43.69	100.35	59.38
SL1344_1698	chaB	0	25.14	102.67	42.61
SL1344_1699	chaA	5.47	17.52	50.99	24.66
SL1344_1700	kdsA	28.19	33.86	62.22	41.42
SL1344_1701	ychA	37.19	30.98	14.59	27.59
SL1344_1702	sirC	0	34.69	60.71	31.8
SL1344_1703	hemK	0	16.2	38.98	18.39
SL1344_1704	prfA	33.37	37.41	24.55	31.78
SL1344_1705	hemA	38.33	67.53	96.36	67.41
SL1344_1706	hemM	0	27.85	23.69	17.18
SL1344_1707	ipk	14.14	52.1	58.97	41.74
SL1344_1708	prs	247.84	270.73	187.02	235.2
SL1344_1709	ychM	0	9.28	5.33	4.87
SL1344_1710	ychH	0	6.93	21.24	9.39
SL1344_1711	pth	0	9.9	30.33	13.41
SL1344_1712	ychF	27.58	31.8	27.06	28.81
SL1344_1713		0	13.71	28	13.91
SL1344_1714	hyaA	0	0	0	0
SL1344_1715		0	3.23	0	1.08
SL1344_1716	hyaC	0	0	0	0
SL1344_1717	hyaD	0	0	0	0
SL1344_1718	hyaE	0	0	0	0
SL1344_1719	hyaF	0	0	3.48	1.16
SL1344_1720	appC	0	0	5.74	1.91
SL1344_1721	appB	0	0	2.6	0.87
SL1344_1722		0	64.98	33.17	32.71
SL1344_1723		40.88	34.92	40.1	38.63
SL1344_1724	treA	63.27	36.03	44.83	48.04
SL1344_1725	ymgE	23.69	7.59	46.49	25.92
SL1344_1726	ycgR	0	0	0	0
SL1344_1727	emtA	19.7	28.39	14.49	20.86
SL1344_1728	ldcA	6.58	14.76	45.21	22.19
SL1344_1729	cvrA	3.47	20.02	37.47	20.32
SL1344_1730	alr-a	33.75	48.64	71.73	51.37
SL1344_1731	dadA	23.18	37.13	65.95	42.09
SL1344_1732	ycgB	70.99	80.85	104.46	85.43
SL1344_1733	fadR	83.7	72.39	176.53	110.87
SL1344_1734	nhaB	3.9	4.99	7.65	5.51
SL1344_1735	dsbB	113.55	83.65	217.21	138.14
SL1344_1736		17.65	16.96	0	11.54
SL1344_1737		0	22.29	85.31	35.87
SL1344_1738		43.93	70.35	86.18	66.82
SL1344_1739	ycgN	52.22	25.09	32.02	36.44
SL1344_1740	ycgM	9.13	38.03	40.31	29.16
SL1344_1741	ycgL	54.38	23.23	35.56	37.72
SL1344_1742	minC	17.02	21.81	79.33	39.39
SL1344_1743	minD	155.64	128.2	145.41	143.08
SL1344_1744	minE	113.12	123.2	255.23	163.85
SL1344_1745	rnd	0	17.1	20.95	12.69
SL1344_1747	fadD	50	75.51	75.33	66.95
SL1344_1748	yeaY	10.36	49.77	96.53	52.22
SL1344_1749	yeaZ	25.98	30.51	72.2	42.9
SL1344_1750	yoaA	9.45	11.1	15.45	12
SL1344_1751	yoaB	244.92	330.62	840.93	472.16
SL1344_1752	yoaH	67.24	96.92	148.42	104.19
SL1344_1753	pabB	44.12	66.42	84.4	64.98
SL1344_1754	yeaB	41.65	43.36	66.39	50.46
SL1344_1755	sdaA	22.06	39.57	12.98	24.87
SL1344_1756		7.52	10.84	16.59	11.65
SL1344_1757	yoaE	38.6	43.28	35.97	39.28
SL1344_1759		416.54	607.38	429.97	484.63
SL1344_1760		511.54	544.57	354.22	470.11
SL1344_1761		321.9	576.06	871.82	589.93
SL1344_1762		65.7	50.51	96.68	70.96
SL1344_1763	yebN	0	13.62	5.22	6.28
SL1344_1764	rrmA	7.44	21.45	29.19	19.36
SL1344_1765	ftsI2	17.24	20.99	28.76	22.33
SL1344_1766	cspC	1065.4	1733.99	2457.5	1752.3
SL1344_1767	yobF	1599.21	2372.53	4272.92	2748.22
SL1344_1768		251.63	396.28	719.96	455.96
SL1344_1769	yobG	294.59	471.81	1837.15	867.85
SL1344_1770		0	0	24.7	8.23
SL1344_1771	kdgR	60.87	34.12	63.44	52.81
SL1344_1772		0	0	2.15	0.72
SL1344_1773	htpX	54.65	65.64	117.27	79.19
SL1344_1774	prc	135.17	155.31	181.61	157.36
SL1344_1775	proQ	105.27	191.08	240.96	179.11
SL1344_1776	yebR	154.57	247.56	424.58	275.57
SL1344_1777	yebS	32.83	54.09	112.74	66.55
SL1344_1778		43.33	50.4	67.11	53.61
SL1344_1779	yebU	4.18	9.38	8.21	7.25
SL1344_1780		75.54	185.51	617.54	292.86
SL1344_1781	yebW	0	30.28	30.91	20.4
SL1344_1782	pphA	9.26	62.28	140.78	70.77
SL1344_1783		513.74	681.74	2159.87	1118.45
SL1344_1784	sopE2	0	2.67	44.97	15.88
SL1344_1785		0	9.76	0	3.25
SL1344_1786		37.93	32.4	74.42	48.25
SL1344_1787		0	69.01	84.54	51.18
SL1344_1788		0	7.17	10.97	6.05
SL1344_1789		24.17	54.19	106.69	61.68
SL1344_1790		0	3.23	2.47	1.9
SL1344_1791		0	5.24	0	1.75
SL1344_1792		0	38.55	29.52	22.69
SL1344_1793	pagO	237.04	369.09	413.38	339.84
SL1344_1794		190.45	573.42	1158.31	640.73
SL1344_1795		519.47	715.82	1134.58	789.96
SL1344_1796		0	39.61	20.22	19.94
SL1344_1797	pagM	264.53	518.99	356.81	380.11
SL1344_1798		0	31.6	0	10.53
SL1344_1799	pagK	750.75	1873.36	6000.27	2874.79
SL1344_1800	mig-3	0	0	3.35	1.12
SL1344_1801		0	21.99	0	7.33
SL1344_1802		0	23.09	70.7	31.26
SL1344_1803		0	0	0	0
SL1344_1804		0	0	0	0
SL1344_1805		0	0	0	0
SL1344_1806		0	2.15	3.29	1.82
RyeA	RyeA	0	87.06	228.53	105.19
SdsR	SdsR	59	226.79	57.88	114.56
SL1344_1807		0	5.46	33.45	12.97
SL1344_1808		48.14	35.25	60.72	48.04
SL1344_1809	yobA	31.67	55.8	209.73	99.07
SL1344_1810	holE	26.17	8.38	12.83	15.79
SL1344_1811		36.7	14.69	58.5	36.63
SL1344_1812	exoX	0	41.43	63.43	34.95
SL1344_1813	opdB	11.74	25.38	18.71	18.61
SL1344_1814	yebE	9.13	23.4	58.23	30.25
SL1344_1815	yebF	85.24	98.3	117.07	100.2
SL1344_1816	yebG	20.75	59.82	142.5	74.36
SL1344_1817	purT	35.76	24.55	20.05	26.78
SL1344_1818	eda	9.39	24.06	46.05	26.5
SL1344_1819	edd	19.94	12.77	21.19	17.97
SL1344_1820	zwf	20.4	44.43	58.04	40.96
SL1344_1821	hexR	34.63	24.4	40.76	33.26
SL1344_1822	pykA	66.77	74.86	128.96	90.2
SL1344_1823	msbB	37.19	13.9	39.52	30.2
SL1344_1824	yebA	209.88	233.84	223.79	222.5
SL1344_1825	znuA	414.83	516.1	513.1	481.35
SL1344_1826	znuC	55.8	99.58	50.83	68.73
SL1344_1827	znuB	46	51.57	82.73	60.1
SL1344_1828	ruvB	6.48	18.68	44.48	23.21
SL1344_1829	ruvA	19.7	28.39	72.47	40.19
SL1344_1830		0	0	18.04	6.01
SL1344_1830A		0	4.45	0	1.48
SL1344_1832	yebB	0	0	4.93	1.64
SL1344_1833	ruvC	69.31	66.6	50.99	62.3
SL1344_1834	yebC	195.18	119.83	155.57	156.86
SL1344_1835	ntpA	13.31	145	143.67	100.66
SL1344_1836	aspS	61.13	96.82	88.29	82.08
SL1344_1837	yecD	0	30.65	52.15	27.6
SL1344_1838	yecE	0	4.71	3.61	2.77
SL1344_1839	yecN	30.47	24.4	52.31	35.73
SL1344_1840	yecO	32.4	23.35	47.67	34.47
SL1344_1841	yecP	12.4	27.79	18.24	19.48
RyeF	RyeF	177	245.68	279.71	234.13
SL1344_1842	cutC	0	2.59	7.93	3.51
SL1344_1843	yecM	0	13.55	10.38	7.98
SL1344_1844	argS	34.73	18.91	30.66	28.1
SL1344_1845		3.22	16.48	52.06	23.92
SL1344_1846		5.28	11.85	10.37	9.17
SL1344_1847	flhE	0	0	7.53	2.51
SL1344_1848	flhAa	0	4.64	8.52	4.39
SL1344_1849	flhB	0	0	0	0
SL1344_1850	cheZ	9.34	17.96	9.17	12.16
SL1344_1851	cheY	0	19.82	30.35	16.72
SL1344_1852	cheB	5.74	0	8.44	4.73
SL1344_1853	cheR	6.95	2.23	0	3.06
SL1344_1854	cheM	0	2.32	1.78	1.37
SL1344_1855	cheW	11.96	11.5	29.34	17.6
SL1344_1856	cheA	5.97	2.87	11.72	6.85
SL1344_1857	motB	0	0	0	0
SL1344_1858	motA	0	2.32	7.11	3.15
SL1344_1859	flhC	0	43.36	81.71	41.69
SL1344_1860	flhD	34.39	88.12	84.34	68.95
SL1344_1861	yecG	14.06	13.51	82.76	36.78
SL1344_1862	otsA	21.18	37.98	37.39	32.18
SL1344_1863	otsB	37.47	36.01	73.52	49
SL1344_1864	araH	0	3.46	0	1.15
SL1344_1865	ftnB	11.96	15.33	0	9.1
SL1344_1866		18.87	3.02	0	7.3
SL1344_1867		0	5.75	0	1.92
SL1344_1868	ftn	36.33	3.88	5.94	15.38
SL1344_1869	yecH	0	0	0	0
SL1344_1870	tyrP	0	1.59	2.44	1.34
SL1344_1871	yecA	262.44	182.62	284.09	243.05
SL1344_1872		197.31	385.54	329.06	303.97
SL1344_1873		54.37	148.7	127.18	110.08
SL1344_1874		72.51	156.77	533.46	254.25
SL1344_1874A		0	0	0	0
tRNA_19	tRNA_19	290.03	696.75	640.15	542.31
tRNA_20	tRNA_20	1547.5	1184.15	295.18	1008.94
tRNA_21	tRNA_21	5182.22	10147.1	4099.75	6476.36
SL1344_1875	pgsA	0	17.59	32.32	16.64
SL1344_1876	uvrC	22.99	17.89	27.39	22.76
SL1344_1877	sirA	64.22	52.89	85.49	67.54
SL1344_1878	yecF	0	25.82	39.53	21.78
SL1344_1879	sdiA	0	5.34	12.27	5.87
SL1344_1880	yecC	8	5.13	19.63	10.92
SL1344_1881	yecS	0	8.66	26.51	11.72
SL1344_1882	dcyD	0	5.87	26.94	10.94
SL1344_1883	fliY	30.09	31.32	77.49	46.3
SL1344_1884	fliZ	0	0	5.36	1.79
SL1344_1885	fliA	25.11	5.36	49.27	26.58
SL1344_1887	fliB	4.99	0	12.25	5.75
SL1344_1888	fliC	20.24	13.52	50.87	28.21
SL1344_1889	fliD	8.58	2.75	6.31	5.88
SL1344_1890	fliS	0	0	0	0
SL1344_1891	fliT	0	0	48.13	16.04
SL1344_1892	amyA	20.28	10.39	7.96	12.87
SL1344_1893	yedD	42.48	27.21	90.29	53.33
SL1344_1894	yedE	9.51	3.05	2.33	4.97
SL1344_1895	yedF	0	0	12.67	4.22
SL1344_1896		0	0	0	0
SL1344_1897	fliE	0	0	0	0
SL1344_1898	fliF	3.58	2.29	0	1.96
SL1344_1899	fliG	6.05	1.94	2.97	3.65
SL1344_1900	fliH	0	0	4.18	1.39
SL1344_1901	fliI	4.39	0	0	1.46
SL1344_1902	fliJ	13.58	0	0	4.53
SL1344_1903	fliK	0	0	0	0
SL1344_1904	fliL	0	0	0	0
SL1344_1905	fliM	0	23.04	35.28	19.44
SL1344_1906	fliN	87.43	56.01	42.88	62.11
SL1344_1907	fliO	0	10.23	0	3.41
SL1344_1908	fliP	8.17	2.62	4.01	4.93
SL1344_1909	fliQ	0	14.33	10.97	8.44
SL1344_1910	fliR	0	2.43	0	0.81
SL1344_1911	rcsA	0	6.19	0	2.06
SL1344_1912	dsrB	0	49.68	167.37	72.35
SL1344_1913	yodD	53.02	67.94	91.03	70.66
DsrA	DsrA	0	0	34.32	11.44
SL1344_1914	mngB	22.15	7.1	7.24	12.16
SL1344_1915	gcpA	17.58	10.13	20.69	16.13
SL1344_1916		0	125.04	271.25	132.1
SL1344_1917	yedI	6.61	19.04	19.44	15.03
SL1344_1918	yedA	0	0	3.21	1.07
SL1344_1919	vsr	0	12.3	31.4	14.57
SL1344_1920	dcm	37.88	24.26	18.58	26.91
SL1344_1921	yedJ	0	2.77	16.99	6.59
SL1344_1922		0	0	0	0
RseX	RseX	0	0	0	0
SL1344_1923	ompS	5.03	0	7.4	4.15
SL1344_1924	cspB	170.32	354.62	1113.89	546.28
SL1344_1925	umuC	9.49	12.16	4.66	8.77
SL1344_1926	umuD	14.36	0	28.18	14.18
SL1344_1927		0	11.97	0	3.99
SL1344_1927A		0	23.9	109.78	44.56
SL1344_1927B		31.51	40.37	247.27	106.38
SL1344_1928	sseK3	251	323.51	425.04	333.18
SL1344_1929		0	0	4.93	1.64
SL1344_1930		7.55	3.75	4.08	5.12
SL1344_1931		82.02	29.56	40.23	50.6
SL1344_1932		0	7.4	0	2.47
SL1344_1933		0	14.15	10.83	8.33
SL1344_1934		0	9.34	7.15	5.49
SL1344_1935		0	10.85	11.08	7.31
SL1344_1936		5.69	12.75	8.37	8.94
SL1344_1937		0	12.95	19.83	10.92
SL1344_1938		3.12	8	15.31	8.81
SL1344_1939		0	11.83	18.11	9.98
SL1344_1940		0	16.24	0	5.41
SL1344_1941		12.07	15.46	17.76	15.1
SL1344_1942		0	3.44	0	1.15
SL1344_1943		0	14.89	0	4.96
SL1344_1944		29.79	4.77	7.31	13.96
SL1344_1945		18.63	0	54.83	24.49
SL1344_1946		0	19.28	0	6.43
SL1344_1947		0	3.2	19.6	7.6
SL1344_1948		0	2.81	38.73	13.85
SL1344_1949		0	1.55	14.27	5.27
SL1344_1950		0	6.67	13.63	6.77
SL1344_1951		0	3.83	29.34	11.06
SL1344_1952		0	0	0	0
SL1344_1953		0	44.68	87.97	44.22
SL1344_1954		0	0	7.04	2.35
SL1344_1955	rzpR	0	3.97	18.26	7.41
SL1344_1956		0	3.14	9.62	4.25
SL1344_1957		0	0	34.32	11.44
SL1344_1958		0	0	49.33	16.44
SL1344_1959		0	0	0	0
SL1344_1960		0	10.32	20.85	10.39
SL1344_1961		19.95	48.99	68.5	45.81
SL1344_1962		0	0	3.31	1.1
SL1344_1963		0	0	4.78	1.59
SL1344_1964		0	2.36	7.22	3.19
SL1344_1965		34.87	25.41	77.17	45.82
STnc1290	STnc1290	0	258.52	243.36	167.29
STnc1300	STnc1300	43.61	642.56	320.85	335.67
SL1344_1966		8.48	2.72	16.63	9.27
SL1344_1967		51.95	88.76	182.63	107.78
SL1344_1968		30.6	6.53	50.03	29.06
SL1344_1969		0	6.99	21.42	9.47
SL1344_1970		0	0	0	0
SL1344_1971		0	0	5.73	1.91
SL1344_1972		9.75	6.25	0	5.33
SL1344_1973		0	4.63	7.09	3.91
SL1344_1974		0	3.39	0	1.13
SL1344_1975		0	7.97	0	2.66
SL1344_1976		6.08	3.9	11.94	7.31
tRNA_22	tRNA_22	69.98	851.77	274.59	398.78
SL1344_1977	yeeI	22.65	21.77	37.04	27.15
tRNA_23	tRNA_23	19642.29	14029.23	7338.56	13670.03
SL1344_1978		0	0	0	0
SL1344_1979		0	0	0	0
SL1344_1980		0	0	0	0
SL1344_1981		0	0	8.14	2.71
SL1344_1982		0	0.89	2.72	1.2
SL1344_1983		0	2.23	3.41	1.88
SL1344_1985		0	0	23.24	7.75
SL1344_1986	amn	4.14	35.8	12.18	17.37
SL1344_1987		110.76	23.65	63.38	65.93
SL1344_1988		15.59	24.97	30.59	23.72
SL1344_1989		0	0	70.7	23.57
SL1344_1990	yeeO	4.13	6.62	4.05	4.93
SL1344_1991	erfK	19.43	12.45	12.71	14.86
SL1344_1992	cobT	0	3.6	13.79	5.8
SL1344_1993	cobS	0	15.57	39.73	18.43
SL1344_1994	cobU	22.08	7.07	5.42	11.52
SL1344_1995	cbiP	11.88	17.75	13.59	14.41
SL1344_1996	cbiO	36.92	2.37	28.97	22.75
SL1344_1997	cbiQ	8.89	5.69	4.36	6.31
SL1344_1998	cbiN	0	0	0	0
SL1344_1999	cbiM	8.17	0	4.01	4.06
SL1344_2000	cbiL	0	0	24.84	8.28
SL1344_2001	cbiK	0	12.14	3.72	5.29
SL1344_2002	cbiJ	0	7.31	18.66	8.66
SL1344_2003	cbiH	8.3	21.27	20.36	16.64
SL1344_2004	cbiG	5.7	3.65	13.99	7.78
SL1344_2005	cbiF	0	27.43	3.82	10.42
SL1344_2006	cbiT	0	3.34	5.11	2.81
SL1344_2007	cbiE	19.89	3.19	9.76	10.95
SL1344_2008	cbiD	0	5.08	5.18	3.42
SL1344_2009	cbiC	0	3.05	9.34	4.13
SL1344_2010	cbiB	0	4.02	9.23	4.42
SL1344_2011	cbiA	0	12.58	2.14	4.91
SL1344_2012	pocR	0	2.52	23.18	8.57
SL1344_2013	pduF	7.58	0	0	2.53
SL1344_2014	pduA	0	0	0	0
SL1344_2015	pduB	0	0	0	0
SL1344_2016	dhaB	0	0	0	0
SL1344_2017	pduD	0	0	0	0
SL1344_2018	pduE	0	0	0	0
SL1344_2019	pduG	0	0	4.83	1.61
SL1344_2020	pduH	0	0	0	0
SL1344_2021	pduJ	0	0	0	0
SL1344_2022	pduK	0	0	0	0
SL1344_2023	pduL	0	3.05	0	1.02
SL1344_2024	pduM	0	0	0	0
SL1344_2025	pduN	0	0	0	0
SL1344_2026	pduO	0	0	0	0
SL1344_2027	pduP	0	0	0	0
SL1344_2028	pduQ	0	0	0	0
SL1344_2029	pduS	0	0	0	0
SL1344_2030	pduT	0	0	5.33	1.78
SL1344_2031	pduU	0	0	0	0
SL1344_2032	pduV	0	0	0	0
SL1344_2033	pduW	0	0	9.73	3.24
SL1344_2034	pduX	0	6.41	36	14.14
SL1344_2035	yeeX	233.54	224.42	740.16	399.37
SL1344_2036	yeeA	22.75	27.33	27.9	25.99
STnc1650	STnc1650	0	0	0	0
SL1344_2037	gyrI	206.19	247.67	347.64	267.17
SL1344_2038	dacD	0	6.58	7.56	4.71
SL1344_2039	phsC	0	0	3.86	1.29
SL1344_2040	phsB	10.41	3.34	5.11	6.28
SL1344_2041	phsA	0	1.69	2.59	1.43
SL1344_2042		0	0	27.53	9.18
SL1344_2043	sopA	2.56	0	1.26	1.27
SL1344_2044	sbcB	12.63	6.74	2.06	7.14
SL1344_2045	yeeF	0	4.24	10.82	5.02
SL1344_2045A	yoeI	0	0	0	0
SL1344_2046	yeeY	6.58	27.42	25.84	19.95
SL1344_2047	yeeZ	51.12	74.86	150.46	92.15
STnc700	STnc700	236.67	400.7	663.33	433.56
SL1344_2048	hisG	33.47	100.78	98.5	77.58
SL1344_2049	hisD	92.3	106.44	40.75	79.83
SL1344_2050	hisC	39.04	101.83	32.83	57.9
SL1344_2051	hisB	174.85	200.54	74.69	150.03
SL1344_2052	hisH	111.63	178.79	144.36	144.93
SL1344_2053	hisA	8.17	88.93	40.05	45.72
SL1344_2054	hisF	124.08	151.53	102.71	126.11
SL1344_2055	hisI	118.19	126.2	67.64	104.01
SL1344_2056	wzzB	61.22	141.19	192.18	131.53
SL1344_2057	udg	56.77	90.93	108.86	85.52
SL1344_2058	gnd	38.52	79.52	65.08	61.04
SL1344_2059	rfbP	25.25	68.75	59.86	51.29
SL1344_2060	rfbK	33.6	39.01	39.14	37.25
SL1344_2061	cpsB2	58.55	44.21	26.67	43.14
SL1344_2062	rfbN	0	22.46	34.4	18.95
SL1344_2063	rfbU	17.02	49.06	52.86	39.64
SL1344_2064	rfbV	18.04	11.55	47.18	25.59
SL1344_2065	rfbX	23.29	16.41	61.69	33.8
SL1344_2066	rfbJ	6.69	34.31	59.1	33.37
SL1344_2067	rfbH	82.5	110.11	114.66	102.42
SL1344_2068	rfbG	27.89	67.89	65.66	53.81
SL1344_2069	rfbF	62.28	109.73	126.02	99.34
SL1344_2070	rfbI	30.33	36.92	62.49	43.25
SL1344_2071	rfbC	21.84	45.48	32.14	33.16
SL1344_2072	rfbA	6.85	13.17	6.72	8.92
SL1344_2073	rfbD	13.39	23.59	22.98	19.99
SL1344_2074	rfbB	11.09	26.65	62.57	33.44
SL1344_2075	galF	35.33	73.56	129.97	79.62
SL1344_2076	wcaM	0	0	0	0
SL1344_2077	wcaL	0	1.58	0	0.53
SL1344_2078	wcaK	0	0	2.31	0.77
SL1344_2079	wzx	0	0	0	0
SL1344_2080	wcaJ	0	0	2.12	0.71
SL1344_2081	cpsG	0	0	0	0
SL1344_2082	cpsB	0	0	2.06	0.69
SL1344_2083	wcaI	0	1.58	0	0.53
SL1344_2084	gmm	0	0	0	0
SL1344_2085	fcl	0	2	0	0.67
SL1344_2086	gmd	0	5.16	2.63	2.6
SL1344_2087	wcaF	0	0	0	0
SL1344_2088	wcaE	0	2.58	0	0.86
SL1344_2089	wcaD	4.96	0	0	1.65
SL1344_2090	wcaC	0	0	0	0
SL1344_2091	wcaB	0	0	0	0
SL1344_2092	wcaA	0	0	0	0
SL1344_2093	wzc	0	0	0	0
SL1344_2094	wzb	0	0	0	0
SL1344_2095	wza	0	1.83	0	0.61
SL1344_2096	yegH	15.24	4.88	18.68	12.93
SL1344_2097	asmA	29.18	29.08	73.16	43.81
SL1344_2098	dcd	0	23.23	50.81	24.68
SL1344_2099	udk	37.55	36.09	18.42	30.69
SL1344_2100	yegE	6.04	5.8	12.83	8.22
SL1344_2101	alkA	0	4.44	16.98	7.14
SL1344_2102	yegD	0	0	2.18	0.73
